,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_sms,last_5day_total_calls,last_5day_total_other,last_5day_attr1,last_5day_attr2,last_5day_attr3,last_5day_attr4
104,AS14.03,2014-04-23,3,0.631578947368421,0.8114901256732492,0.6583769633507853,0.7147707979626485,0.21277504168557626,0.10344827586206896,0.24615384615384617,0.29576144236955126,0.020523385278160625,0.059390112331436734,0.25861080607806525,0.008663179455542729
105,AS14.03,2014-04-24,4,0.6947368421052633,0.7845601436265701,0.7054973821989529,0.6943972835314093,0.2338916823031647,0.13793103448275865,0.15384615384615385,0.29750758668259447,0.003633338888504049,0.05768032369475995,0.23421505925801556,0.013597199068070352
106,AS14.03,2014-04-25,4,0.7105263157894737,0.7630161579892276,0.6426701570680629,0.7147707979626488,0.1874810688961246,0.10344827586206896,0.09230769230769231,0.3138929266481188,0.003633338888504049,0.042840802856899014,0.2800106756432983,0.015684077784873615
107,AS14.03,2014-04-26,4,0.7105263157894737,0.7630161579892276,0.5445026178010471,0.7147707979626488,0.16901055163243484,0.03448275862068966,0.046153846153846156,0.31521484096887803,0.020032239589429398,0.03930622219900657,0.3886645413480505,0.011876009270019739
108,AS14.03,2014-04-27,5,0.7263157894736842,0.7684021543985633,0.5091623036649214,0.7147707979626488,0.2817342000864966,0.20689655172413793,0.06153846153846154,0.06812245463945651,0.020032239589429398,0.0021869989426137226,0.36529785837127526,0.011764209526175408
109,AS14.03,2014-04-28,3,0.631578947368421,0.7684021543985633,0.3678010471204189,0.735144312393888,0.2693387147410713,0.20689655172413793,0.06153846153846154,0.33621795235114565,0.016398900700925347,0.11846552381247182,0.4025441246360825,0.012758177722183232
110,AS14.03,2014-04-29,4,0.6631578947368422,0.7684021543985633,0.21073298429319376,0.7555178268251275,0.25219556354811484,0.1724137931034483,0.07692307692307693,0.3345398214848888,0.016398900700925347,0.12131115896111744,0.41312296433731904,0.008847309656824726
111,AS14.03,2014-04-30,3,0.631578947368421,0.7576301615798917,0.17931937172774876,0.7555178268251275,0.2579588325693283,0.1724137931034483,0.07692307692307693,0.32019721415058583,0.016996617470638287,0.12131115896111744,0.3929859488026368,0.021488185855846324
112,AS14.03,2014-05-01,4,0.6631578947368422,0.7307001795332131,0.16361256544502623,0.7555178268251275,0.2504792061616634,0.1724137931034483,0.07692307692307693,0.3244803531978665,0.0005977167697129399,0.12262155266606865,0.29752368451629524,0.019804641384754802
113,AS14.03,2014-05-02,5,0.7263157894736842,0.714542190305206,0.1204188481675394,0.7555178268251275,0.19021072608373005,0.0,0.03076923076923077,0.32294011260728617,0.006217136372581319,0.14937069503101544,0.3045497882319589,0.019222917924874763
114,AS14.03,2014-05-03,5,0.75,0.714542190305206,0.1361256544502618,0.7962648556876062,0.22145639410894663,0.03448275862068966,0.18461538461538463,0.1543006160185953,0.006217136372581319,0.04998262051656079,0.2955520913692017,0.018830437732924855
115,AS14.03,2014-05-04,4,0.6947368421052633,0.754937163375224,0.21465968586387435,0.7962648556876062,0.24701158836707182,0.03448275862068966,0.24615384615384617,0.1552976807259364,0.006217136372581319,0.0651615625585093,0.3088448564845461,0.01771396524418362
116,AS14.03,2014-05-05,4,0.6710526315789473,0.7657091561938956,0.16753926701570676,0.7758913412563668,0.22316202743953967,0.03448275862068966,0.3076923076923077,0.15081174359303237,0.005619419602868379,0.0651615625585093,0.30522682185774963,0.00422458909034239
117,AS14.05,2014-03-19,2,0.5921052631578947,0.6086175942549368,0.4018324607329843,0.6332767402376911,0.24520092984019337,0.06896551724137932,0.27692307692307694,0.13006981626897174,0.0,0.03774497064404261,0.39771690544089755,0.042752413412309384
118,AS14.05,2014-03-20,4,0.6631578947368422,0.5412926391382402,0.5589005235602095,0.5059422750424449,0.2482057501010584,0.06896551724137932,0.23076923076923078,0.09342050648899526,0.0,0.03482861378789549,0.40576213596759503,0.029438825087850565
119,AS14.05,2014-03-21,4,0.6710526315789473,0.5951526032315972,0.637434554973822,0.5466893039049237,0.2317569764562682,0.10344827586206896,0.18461538461538463,0.09066658302151445,0.0,0.02594712810753655,0.3554873733208342,0.0034115217903651057
120,AS14.05,2014-03-22,1,0.11842105263157893,0.6445242369838415,0.6897905759162304,0.6485568760611207,0.19291410240824525,0.20689655172413793,0.16923076923076924,0.08525702949252498,0.0,0.019848079454226182,0.32283903941394065,0.0017566822548420594
121,AS14.05,2014-03-23,1,0.22105263157894744,0.5233393177737877,0.5641361256544503,0.5059422750424449,0.16349134320413208,0.13793103448275865,0.16923076923076924,0.08056425694610618,0.0,0.01720579608459692,0.29006159133198645,0.0015453421667191035
122,AS14.05,2014-03-24,1,0.11842105263157893,0.3563734290843801,0.4345549738219896,0.302207130730051,0.1508010078844599,0.4482758620689656,0.046153846153846156,0.08428217008858674,0.0,0.004756196049171575,0.2572146446229054,0.0006994734976599199
123,AS14.05,2014-03-25,1,0.3684210526315789,0.19479353680430878,0.19895287958115182,0.12393887945670633,0.09307396396497761,0.4827586206896552,0.046153846153846156,0.08454195661021602,0.0,0.03453605377601253,0.2364921187690555,0.002988243594628183
